,E,S,ES,P
747,0.9999946612574495,3.907823941950699e-05,5.338742550652273e-06,9.999955583018021
748,0.999994756648788,3.8379995224163734e-05,5.243351212141425e-06,9.999956376653556
749,0.9999948503357137,3.769422710169446e-05,5.149664286455502e-06,9.999957156108604
750,0.9999949423486797,3.702071213419473e-05,5.0576513204256835e-06,9.999957921636538
751,0.9999950327175952,3.6359231386711646e-05,4.9672824049772575e-06,9.999958673486201
752,0.9999951214718347,3.570956983608136e-05,4.878528165409236e-06,9.999959411901992
753,0.9999952086402483,3.5071516301037923e-05,4.791359751847597e-06,9.99996013712394
754,0.9999952942511703,3.444486337357077e-05,4.7057488298690665e-06,9.99996084938779
755,0.9999953783324289,3.3829407351508594e-05,4.621667571292377e-06,9.999961548925071
756,0.999995460911355,3.3224948172307656e-05,4.539088645134028e-06,9.999962235963176
757,0.9999955420147915,3.263128934802298e-05,4.457985208725602e-06,9.999962910725436
758,0.9999956216691012,3.2048237901441374e-05,4.378330898989751e-06,9.999963573431193
759,0.9999956999001762,3.14756043033555e-05,4.300099823872023e-06,9.999964224295866
760,0.9999957767334462,3.091320241095857e-05,4.223266553925745e-06,9.999964863531028
761,0.9999958521938861,3.0360849407339733e-05,4.147806114047228e-06,9.999965491344472
762,0.9999959263060247,2.981836574206034e-05,4.073693975358609e-06,9.999966107940276
763,0.9999959990939529,2.9285575072791993e-05,4.000906047235691e-06,9.999966713518873
764,0.9999960705813307,2.87623042079972e-05,3.929418669478203e-06,9.999967308277116
765,0.9999961407913955,2.8248383050634148e-05,3.859208604619921e-06,9.999967892408337
766,0.9999962097469698,2.774364454286725e-05,3.7902530303761593e-06,9.99996846610242
767,0.9999962774704679,2.7247924611765487e-05,3.72252953222618e-06,9.999969029545849
768,0.999996343983904,2.6761062115970916e-05,3.6560160961281126e-06,9.99996958292178
769,0.9999964093088988,2.6282898793320027e-05,3.590691101364008e-06,9.999970126410098
770,0.9999964734666866,2.5813279209400898e-05,3.5265333135127138e-06,9.99997066018747
771,0.9999965364781226,2.5352050707029437e-05,3.4635218775482798e-06,9.999971184427409
772,0.999996598363689,2.4899063356628307e-05,3.4016363110616584e-06,9.999971699300326
773,0.9999966591435024,2.4454169907492393e-05,3.34085649760349e-06,9.99997220497359
774,0.9999967188373199,2.4017225739924983e-05,3.281162680145817e-06,9.999972701611576
775,0.9999967774645454,2.3588088818229093e-05,3.2225354546606016e-06,9.999973189375723
776,0.9999968350442362,2.316661964453868e-05,3.1649557638129567e-06,9.999973668424587
777,0.9999968915951093,2.2752681213474723e-05,3.1084048907670475e-06,9.999974138913892
778,0.999996947135547,2.2346138967611438e-05,3.0528644531026457e-06,9.999974600996575
779,0.9999970016836033,2.194686075373816e-05,2.998316396840362e-06,9.999975054822846
780,0.9999970552570095,2.1554716779902658e-05,2.944742990573618e-06,9.999975500540225
781,0.9999971078731804,2.1169579573221975e-05,2.8921268197054465e-06,9.999975938293604
782,0.9999971595492193,2.0791323938446994e-05,2.8404507807882526e-06,9.999976368225278
783,0.9999972103019241,2.041982691726736e-05,2.7896980759646914e-06,9.999976790475005
784,0.9999972601477926,2.005496774834345e-05,2.7398522075078634e-06,9.999977205180041
785,0.9999973091030276,1.969662782805247e-05,2.690896972459041e-06,9.999977612475197
786,0.9999973571835428,1.9344690671935856e-05,2.642816457361203e-06,9.999978012492868
787,0.9999974044049671,1.89990418768355e-05,2.595595033086646e-06,9.999978405363088
788,0.9999974507826505,1.865956908370649e-05,2.5492173497570037e-06,9.999978791213564
789,0.9999974963316685,1.8326161941094236e-05,2.5036683317540243e-06,9.999979170169725
790,0.9999975410668274,1.799871206926416e-05,2.4589331728194755e-06,9.999979542354756
791,0.999997585002669,1.767711302497228e-05,2.4149973312425973e-06,9.999979907889642
792,0.9999976281534751,1.7361260266865194e-05,2.3718465251335275e-06,9.999980266893207
793,0.9999976705332725,1.7051051121498307e-05,2.3294667277811715e-06,9.99998061948215
794,0.9999977121558372,1.674638474996117e-05,2.287844163094004e-06,9.999980965771087
795,0.9999977530346992,1.6447162115099136e-05,2.2469653011223264e-06,9.999981305872584
796,0.9999977931831466,1.6153285949320638e-05,2.2068168536605182e-06,9.999981639897197
797,0.9999978326142304,1.5864660722979688e-05,2.167385769927856e-06,9.999981967953506
798,0.999997871340768,1.5581192613323256e-05,2.1286592323264994e-06,9.999982290148154
799,0.999997909375348,1.5302789473993473e-05,2.0906246522752624e-06,9.999982606585872
800,0.9999979467303342,1.502936080507474e-05,2.0532696661178174e-06,9.999982917369527
801,0.9999979834178692,1.4760817723675993e-05,2.0165821311040004e-06,9.999983222600143
802,0.9999980194498789,1.4497072935038589e-05,1.9805501214429156e-06,9.999983522376942
803,0.9999980548380759,1.4238040704160394e-05,1.9451619244265535e-06,9.99998381679737
804,0.9999980895939637,1.3983636827926874e-05,1.9104060366226626e-06,9.999984105957134
805,0.9999981237288402,1.3733778607740113e-05,1.8762711601356404e-06,9.999984389950232
806,0.9999981572538015,1.348838482263688e-05,1.8427461989342257e-06,9.999984668868978
807,0.9999981901797451,1.3247375702886982e-05,1.8098202552448011e-06,9.99998494280404
808,0.9999982225173744,1.3010672904063356e-05,1.7774826260091319e-06,9.999985211844468
809,0.999998254277201,1.2778199481575434e-05,1.7457227994053911e-06,9.999985476077716
810,0.9999982854695489,1.2549879865657536e-05,1.7145304514313412e-06,9.99998573558968
811,0.9999983161045578,1.232563983680415e-05,1.6838954425485583e-06,9.999985990464719
812,0.999998346192186,1.21054065016441e-05,1.6538078143866141e-06,9.999986240785683
813,0.9999983757422138,1.188910826924579e-05,1.6242577865061397e-06,9.999986486633944
814,0.9999984047642472,1.1676674827845794e-05,1.5952357532197201e-06,9.999986728089418
815,0.99999843326772,1.1468037121993247e-05,1.5667322804695908e-06,9.999986965230596
816,0.9999984612618977,1.1263127330102596e-05,1.5387381027611134e-06,9.999987198134566
817,0.9999984887558804,1.1061878842407434e-05,1.5112441201510423e-06,9.999987426877036
818,0.9999985157586052,1.0864226239308213e-05,1.4842413952895985e-06,9.999987651532363
819,0.99999854227885,1.0670105270106855e-05,1.45772115051539e-06,9.999987872173577
820,0.9999985683252355,1.047945283212129e-05,1.4316747650022373e-06,9.999988088872401
821,0.9999985939062285,1.0292206950173172e-05,1.4060937719569729e-06,9.999988301699275
822,0.9999986190301445,1.0108306756442093e-05,1.3809698558673067e-06,9.999988510723385
823,0.9999986437051506,9.927692470679752e-06,1.3562948497988623e-06,9.999988716012677
